Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Category,Product,Brand,Quantity,MRP,Discount_Percent,Sale_Rate,Sales_Amount,Cost,Profit,Payment_Method,Salesperson,Order_Status
ORD100145,2025-05-22 00:00:00,CUST1112,Kavya Patel,Nagpur,Maharashtra,Beverages,Fruit Juice,Tata,4,120,10,108,432,335.96,96.04,UPI,Amit,Completed
ORD100146,2025-08-07 00:00:00,CUST1130,Kavya Sharma,Nagpur,Maharashtra,Baby Care,Baby Shampoo,Tata,2,30,0,30,60,42.02,17.98,Credit Card,Neha,Completed
ORD100147,2026-03-09 00:00:00,CUST1173,Aditya Joshi,Ujjain,Madhya Pradesh,Beverages,Fruit Juice,Britannia,2,150,5,142.5,285,219.46,65.54,Debit Card,Amit,Completed
ORD100148,2025-04-17 00:00:00,CUST1133,Arjun Joshi,Mumbai,Maharashtra,Snacks,Biscuits,Britannia,3,30,10,27,81,68.07,12.93,UPI,Sneha,Completed
ORD100149,2025-04-08 00:00:00,CUST1138,Rohan Sharma,Udaipur,Rajasthan,Home Care,Detergent,HUL,3,250,10,225,675,533.19,141.81,UPI,Amit,Completed
ORD100150,2025-07-28 00:00:00,CUST1190,Meera Patel,Udaipur,Rajasthan,Personal Care,Soap,Patanjali,4,60,12,52.8,0,146.56,0,UPI,Pooja,Returned
ORD100151,2025-09-30 00:00:00,CUST1153,Vikas Jain,Bhopal,Madhya Pradesh,Baby Care,Baby Soap,Tata,7,500,2,490,3430,2420.25,1009.75,UPI,Sneha,Completed
ORD100152,2025-07-28 00:00:00,CUST1039,Aarav Mehta,Khandwa,Madhya Pradesh,Snacks,Cookies,HUL,6,30,10,27,162,119.4,42.6,UPI,Vikas,Completed
ORD100153,2025-12-14 00:00:00,CUST1029,Rahul Gupta,Ahmedabad,Gujarat,Baby Care,Diapers,Parle,6,300,0,300,1800,1561.44,238.56,Credit Card,Rohan,Completed
ORD100154,2025-04-30 00:00:00,CUST1295,Kavya Mehta,Khandwa,Madhya Pradesh,Snacks,Chips,Tata,5,30,5,28.5,142.5,105.4,37.1,Debit Card,Neha,Completed
ORD100155,2026-03-28 00:00:00,CUST1010,Rahul Agrawal,Mumbai,Maharashtra,Grocery,Sugar,Tata,3,30,8,27.6,82.8,57.96,24.84,UPI,Neha,Completed
ORD100156,2025-04-14 00:00:00,CUST1121,Vivaan Joshi,Nagpur,Maharashtra,Grocery,Sugar,ITC,6,250,2,245,1470,1246.56,223.44,UPI,Rohan,Completed
ORD100157,2025-04-24 00:00:00,CUST1227,Priya Joshi,Surat,Gujarat,Baby Care,Baby Powder,Tata,2,60,15,51,102,78.52,23.48,Debit Card,Sneha,Completed
ORD100158,2025-04-14 00:00:00,CUST1003,Vikas Joshi,Ahmedabad,Gujarat,Personal Care,Toothpaste,Nestle,5,60,0,60,300,239.3,60.7,UPI,Pooja,Completed
ORD100159,2025-10-28 00:00:00,CUST1152,Pooja Jain,Nashik,Maharashtra,Personal Care,Shampoo,HUL,7,500,8,460,3220,2397.01,822.99,Debit Card,Pooja,Completed
ORD100160,2025-12-07 00:00:00,CUST1251,Meera Mehta,Mumbai,Maharashtra,Snacks,Cookies,Britannia,1,120,0,120,120,83.73,36.27,Net Banking,Vikas,Completed
ORD100161,2026-02-19 00:00:00,CUST1061,Priya Patel,Jabalpur,Madhya Pradesh,Beverages,Green Tea,Parle,7,500,5,475,0,2753.1,0,Cash,Rohan,Returned
ORD100162,2025-05-05 00:00:00,CUST1069,Pooja Joshi,Jabalpur,Madhya Pradesh,Baby Care,Baby Soap,Parle,1,300,10,270,270,225.86,44.14,UPI,Vikas,Completed
ORD100163,2026-02-07 00:00:00,CUST1100,Rohan Mehta,Nagpur,Maharashtra,Beverages,Coffee,ITC,6,120,15,102,612,476.94,135.06,Cash,Pooja,Completed
ORD100164,2025-09-10 00:00:00,CUST1220,Sneha Khan,Indore,Madhya Pradesh,Beverages,Tea,ITC,5,150,8,138,690,475.35,214.65,Net Banking,Sneha,Completed
ORD100165,2025-04-21 00:00:00,CUST1196,Vivaan Sharma,Nagpur,Maharashtra,Snacks,Cookies,Nestle,5,60,5,57,0,197.35,0,Credit Card,Sneha,Cancelled
ORD100166,2025-08-20 00:00:00,CUST1165,Priya Joshi,Kota,Rajasthan,Home Care,Toilet Cleaner,P&G,7,120,10,108,756,521.99,234.01,UPI,Rohan,Completed
ORD100167,2025-09-25 00:00:00,CUST1117,Arjun Jain,Ahmedabad,Gujarat,Grocery,Cooking Oil,HUL,1,80,8,73.6,73.6,55.19,18.41,Cash,Sneha,Completed
ORD100168,2025-04-17 00:00:00,CUST1098,Rohan Singh,Nagpur,Maharashtra,Snacks,Dry Fruits,Dabur,4,250,5,237.5,950,658.84,291.16,Credit Card,Neha,Completed
ORD100169,2026-03-10 00:00:00,CUST1294,Kavya Jain,Bhopal,Madhya Pradesh,Baby Care,Baby Lotion,Dabur,2,40,5,38,76,61.58,14.42,Net Banking,Rohan,Completed
ORD100170,2025-06-18 00:00:00,CUST1214,Arjun Mehta,Surat,Gujarat,Snacks,Cookies,ITC,6,60,12,52.8,316.8,216.54,100.26,UPI,Pooja,Completed
ORD100171,2025-12-18 00:00:00,CUST1167,Arjun Agrawal,Surat,Gujarat,Personal Care,Face Wash,P&G,6,50,8,46,276,217.44,58.56,Credit Card,Neha,Completed
ORD100172,2025-06-24 00:00:00,CUST1072,Amit Mehta,Ujjain,Madhya Pradesh,Home Care,Detergent,P&G,4,250,8,230,920,771.48,148.52,UPI,Sneha,Completed
ORD100173,2026-01-08 00:00:00,CUST1114,Ananya Khan,Nashik,Maharashtra,Beverages,Green Tea,Parle,4,40,15,34,136,109.16,26.84,UPI,Pooja,Completed
ORD100174,2025-04-12 00:00:00,CUST1016,Aarav Agrawal,Ujjain,Madhya Pradesh,Beverages,Fruit Juice,Tata,4,100,12,88,0,245.24,0,Cash,Sneha,Cancelled
ORD100175,2025-09-01 00:00:00,CUST1133,Aditya Mehta,Mumbai,Maharashtra,Beverages,Coffee,Britannia,3,80,0,80,240,167.67,72.33,Credit Card,Neha,Completed
ORD100176,2025-08-09 00:00:00,CUST1076,Kavya Jain,Khandwa,Madhya Pradesh,Beverages,Tea,Dabur,7,500,8,460,3220,2391.83,828.17,UPI,Pooja,Completed
ORD100177,2025-06-14 00:00:00,CUST1279,Rohan Sharma,Vadodara,Gujarat,Grocery,Toor Dal,HUL,4,40,0,40,160,132.48,27.52,Credit Card,Rohan,Completed
ORD100178,2025-05-17 00:00:00,CUST1201,Arjun Sharma,Surat,Gujarat,Home Care,Dishwash,ITC,5,40,2,39.2,196,145.6,50.4,Credit Card,Rohan,Completed
ORD100179,2025-05-09 00:00:00,CUST1252,Pooja Patel,Ahmedabad,Gujarat,Baby Care,Baby Soap,HUL,1,80,10,72,0,58.37,0,Debit Card,Sneha,Returned
ORD100180,2025-05-05 00:00:00,CUST1147,Sneha Gupta,Surat,Gujarat,Home Care,Detergent,Dabur,6,100,12,88,528,450.36,77.64,Cash,Sneha,Completed
ORD100181,2025-09-20 00:00:00,CUST1206,Meera Mehta,Udaipur,Rajasthan,Baby Care,Baby Lotion,HUL,6,50,5,47.5,285,236.76,48.24,UPI,Amit,Completed
ORD100182,2025-10-20 00:00:00,CUST1227,Neha Mehta,Khandwa,Madhya Pradesh,Baby Care,Baby Soap,ITC,1,200,0,200,200,154.75,45.25,Cash,Pooja,Completed
ORD100183,2025-06-01 00:00:00,CUST1158,Kavya Verma,Kota,Rajasthan,Grocery,Toor Dal,Parle,1,150,15,127.5,127.5,102.67,24.83,UPI,Sneha,Completed
ORD100184,2026-02-18 00:00:00,CUST1035,Aarav Patel,Udaipur,Rajasthan,Snacks,Dry Fruits,ITC,5,50,8,46,230,161.7,68.3,Net Banking,Amit,Completed
ORD100185,2026-02-01 00:00:00,CUST1038,Arjun Mehta,Khandwa,Madhya Pradesh,Baby Care,Diapers,Nestle,3,250,8,230,690,530.4,159.6,Debit Card,Pooja,Completed
ORD100186,2026-03-27 00:00:00,CUST1257,Vikas Agrawal,Vadodara,Gujarat,Beverages,Soft Drink,HUL,6,500,2,490,2940,2158.86,781.14,UPI,Sneha,Completed
ORD100187,2025-07-02 00:00:00,CUST1109,Aarav Verma,Indore,Madhya Pradesh,Snacks,Cookies,Parle,2,300,5,285,0,419.16,0,Cash,Rohan,Returned
ORD100188,2026-03-19 00:00:00,CUST1090,Amit Joshi,Mumbai,Maharashtra,Grocery,Toor Dal,Parle,1,30,12,26.4,26.4,22.35,4.05,UPI,Sneha,Completed
ORD100189,2025-05-29 00:00:00,CUST1183,Neha Agrawal,Nashik,Maharashtra,Baby Care,Baby Lotion,Nestle,5,30,0,30,150,126.55,23.45,UPI,Rohan,Completed
ORD100190,2025-07-18 00:00:00,CUST1268,Pooja Sharma,Burhanpur,Madhya Pradesh,Snacks,Dry Fruits,Patanjali,4,50,8,46,184,157.6,26.4,Credit Card,Pooja,Completed
ORD100191,2025-09-08 00:00:00,CUST1127,Arjun Patel,Ahmedabad,Gujarat,Home Care,Glass Cleaner,Britannia,1,60,2,58.8,58.8,43,15.8,Cash,Pooja,Completed
ORD100192,2025-10-19 00:00:00,CUST1266,Sneha Patel,Nagpur,Maharashtra,Grocery,Sugar,HUL,7,200,15,170,1190,907.41,282.59,Cash,Amit,Completed
ORD100193,2026-03-16 00:00:00,CUST1296,Vivaan Sharma,Mumbai,Maharashtra,Home Care,Toilet Cleaner,Parle,3,80,2,78.4,235.2,184.86,50.34,Debit Card,Pooja,Completed
ORD100194,2026-01-19 00:00:00,CUST1284,Rahul Singh,Indore,Madhya Pradesh,Snacks,Namkeen,Tata,5,30,15,25.5,127.5,95.45,32.05,Net Banking,Pooja,Completed
ORD100195,2025-09-03 00:00:00,CUST1172,Meera Mehta,Surat,Gujarat,Grocery,Toor Dal,Parle,2,500,8,460,920,772.5,147.5,UPI,Rohan,Completed
ORD100196,2025-09-03 00:00:00,CUST1007,Arjun Joshi,Nashik,Maharashtra,Home Care,Dishwash,Parle,4,500,0,500,2000,1570.32,429.68,Net Banking,Amit,Completed
ORD100197,2026-01-30 00:00:00,CUST1294,Rahul Khan,Udaipur,Rajasthan,Snacks,Namkeen,Dabur,4,50,5,47.5,190,143.88,46.12,UPI,Pooja,Completed
ORD100198,2025-06-06 00:00:00,CUST1075,Pooja Gupta,Nashik,Maharashtra,Grocery,Sugar,Patanjali,5,40,10,36,0,130.65,0,Cash,Sneha,Returned
ORD100199,2025-07-31 00:00:00,CUST1125,Rahul Jain,Burhanpur,Madhya Pradesh,Personal Care,Soap,Dabur,6,300,10,270,1620,1250.16,369.84,UPI,Rohan,Completed
ORD100200,2025-11-10 00:00:00,CUST1278,Arjun Joshi,Kota,Rajasthan,Beverages,Tea,Patanjali,5,300,15,255,1275,905.65,369.35,Cash,Amit,Completed
ORD100201,2025-12-06 00:00:00,CUST1021,Kavya Agrawal,Nagpur,Maharashtra,Baby Care,Baby Soap,Britannia,3,50,2,49,147,124.26,22.74,UPI,Amit,Completed
ORD100202,2026-03-04 00:00:00,CUST1104,Rohan Mehta,Mumbai,Maharashtra,Snacks,Chips,Dabur,3,60,5,57,171,143.04,27.96,Credit Card,Rohan,Completed
ORD100203,2025-07-26 00:00:00,CUST1267,Rohan Singh,Ujjain,Madhya Pradesh,Beverages,Soft Drink,Patanjali,5,60,12,52.8,0,191.55,0,Cash,Rohan,Returned
ORD100204,2025-09-01 00:00:00,CUST1108,Kavya Gupta,Nagpur,Maharashtra,Grocery,Sugar,Nestle,6,250,8,230,0,1206,0,Net Banking,Neha,Returned
ORD100205,2025-06-21 00:00:00,CUST1092,Aditya Gupta,Pune,Maharashtra,Grocery,Cooking Oil,Nestle,3,40,0,40,0,102.36,0,Credit Card,Rohan,Returned
ORD100206,2026-01-19 00:00:00,CUST1013,Meera Agrawal,Indore,Madhya Pradesh,Beverages,Soft Drink,Patanjali,1,30,0,30,30,25.76,4.24,Cash,Sneha,Completed
ORD100207,2025-05-27 00:00:00,CUST1222,Meera Verma,Surat,Gujarat,Home Care,Floor Cleaner,Tata,4,40,0,40,160,117.72,42.28,Net Banking,Neha,Completed
ORD100208,2025-11-18 00:00:00,CUST1136,Rahul Mehta,Surat,Gujarat,Baby Care,Baby Powder,Patanjali,4,200,10,180,720,596.24,123.76,Debit Card,Pooja,Completed
ORD100209,2025-10-05 00:00:00,CUST1173,Vivaan Verma,Surat,Gujarat,Grocery,Wheat Flour,ITC,6,100,5,95,570,427.38,142.62,UPI,Neha,Completed
ORD100210,2026-01-15 00:00:00,CUST1295,Aditya Khan,Bhopal,Madhya Pradesh,Personal Care,Toothpaste,Parle,4,40,2,39.2,156.8,128.88,27.92,UPI,Sneha,Completed
ORD100211,2025-05-23 00:00:00,CUST1275,Neha Mehta,Jabalpur,Madhya Pradesh,Snacks,Dry Fruits,Britannia,1,30,0,30,30,21.72,8.28,Cash,Amit,Completed
ORD100212,2025-05-23 00:00:00,CUST1022,Sneha Gupta,Vadodara,Gujarat,Personal Care,Shampoo,ITC,6,60,8,55.2,331.2,270.42,60.78,Cash,Neha,Completed
ORD100213,2025-11-27 00:00:00,CUST1154,Vivaan Singh,Pune,Maharashtra,Baby Care,Baby Shampoo,Dabur,2,300,0,300,600,497.84,102.16,Debit Card,Neha,Completed
ORD100214,2025-08-15 00:00:00,CUST1162,Kavya Gupta,Nashik,Maharashtra,Snacks,Cookies,Nestle,5,500,5,475,2375,2007.7,367.3,Credit Card,Rohan,Completed
ORD100215,2026-02-10 00:00:00,CUST1217,Vikas Agrawal,Nagpur,Maharashtra,Baby Care,Diapers,HUL,5,30,2,29.4,147,101.2,45.8,Cash,Vikas,Completed
ORD100216,2025-10-18 00:00:00,CUST1021,Arjun Verma,Ahmedabad,Gujarat,Snacks,Biscuits,P&G,4,300,0,300,0,978.28,0,UPI,Vikas,Returned
ORD100217,2025-04-13 00:00:00,CUST1210,Rahul Gupta,Ujjain,Madhya Pradesh,Baby Care,Diapers,Nestle,3,40,12,35.2,105.6,88.08,17.52,Net Banking,Amit,Completed
ORD100218,2025-12-20 00:00:00,CUST1263,Arjun Patel,Surat,Gujarat,Baby Care,Baby Lotion,ITC,5,120,10,108,540,371.1,168.9,Debit Card,Sneha,Completed
ORD100219,2025-07-27 00:00:00,CUST1054,Priya Joshi,Nagpur,Maharashtra,Beverages,Tea,ITC,5,500,5,475,2375,1789.7,585.3,UPI,Vikas,Completed
ORD100220,2025-07-20 00:00:00,CUST1102,Aarav Singh,Ahmedabad,Gujarat,Snacks,Namkeen,Parle,1,60,12,52.8,52.8,40.27,12.53,UPI,Vikas,Completed
ORD100221,2025-07-13 00:00:00,CUST1092,Priya Singh,Mumbai,Maharashtra,Personal Care,Toothpaste,Parle,1,60,15,51,51,42.57,8.43,Cash,Rohan,Completed
ORD100222,2025-11-30 00:00:00,CUST1126,Kavya Joshi,Nagpur,Maharashtra,Personal Care,Hair Oil,Parle,7,80,0,80,560,467.39,92.61,UPI,Pooja,Completed
ORD100223,2025-10-12 00:00:00,CUST1157,Vivaan Patel,Ahmedabad,Gujarat,Home Care,Dishwash,Britannia,1,150,10,135,135,102.55,32.45,UPI,Pooja,Completed
ORD100224,2026-02-25 00:00:00,CUST1143,Kavya Singh,Nashik,Maharashtra,Beverages,Coffee,P&G,1,120,10,108,108,84.9,23.1,UPI,Rohan,Completed
ORD100225,2026-03-26 00:00:00,CUST1068,Meera Sharma,Surat,Gujarat,Personal Care,Face Wash,Nestle,2,300,10,270,0,397.04,0,UPI,Pooja,Returned
ORD100226,2026-02-02 00:00:00,CUST1248,Rohan Sharma,Jabalpur,Madhya Pradesh,Beverages,Tea,Nestle,6,40,2,39.2,235.2,166.86,68.34,Net Banking,Rohan,Completed
ORD100227,2025-10-19 00:00:00,CUST1223,Sneha Verma,Ahmedabad,Gujarat,Personal Care,Hair Oil,Tata,6,100,12,88,528,444.24,83.76,Cash,Vikas,Completed
ORD100228,2025-06-09 00:00:00,CUST1169,Arjun Verma,Nagpur,Maharashtra,Home Care,Toilet Cleaner,Patanjali,1,300,10,270,270,212.07,57.93,UPI,Rohan,Completed
ORD100229,2025-09-01 00:00:00,CUST1260,Kavya Verma,Jaipur,Rajasthan,Beverages,Fruit Juice,Tata,1,40,5,38,38,27.18,10.82,Debit Card,Vikas,Completed
ORD100230,2025-07-03 00:00:00,CUST1039,Aarav Gupta,Udaipur,Rajasthan,Home Care,Glass Cleaner,Dabur,2,120,10,108,216,183.78,32.22,UPI,Sneha,Completed
ORD100231,2025-11-02 00:00:00,CUST1170,Kavya Khan,Jaipur,Rajasthan,Snacks,Namkeen,ITC,5,500,8,460,2300,1669.2,630.8,Credit Card,Rohan,Completed
ORD100232,2025-09-02 00:00:00,CUST1034,Aditya Sharma,Burhanpur,Madhya Pradesh,Grocery,Toor Dal,HUL,4,250,8,230,920,678.76,241.24,Cash,Vikas,Completed
ORD100233,2025-10-23 00:00:00,CUST1017,Vivaan Gupta,Pune,Maharashtra,Beverages,Green Tea,Tata,6,50,5,47.5,285,247.98,37.02,UPI,Vikas,Completed
ORD100234,2026-02-09 00:00:00,CUST1203,Neha Mehta,Mumbai,Maharashtra,Grocery,Wheat Flour,Patanjali,2,250,10,225,450,393.7,56.3,UPI,Amit,Completed
ORD100235,2025-07-18 00:00:00,CUST1188,Amit Agrawal,Bhopal,Madhya Pradesh,Snacks,Biscuits,ITC,5,300,5,285,1425,1090.85,334.15,Net Banking,Vikas,Completed
ORD100236,2025-05-16 00:00:00,CUST1271,Aditya Joshi,Mumbai,Maharashtra,Personal Care,Toothpaste,Dabur,4,150,0,150,600,443.48,156.52,UPI,Rohan,Completed
ORD100237,2025-09-28 00:00:00,CUST1248,Arjun Agrawal,Ahmedabad,Gujarat,Beverages,Coffee,P&G,2,60,5,57,114,89.28,24.72,Net Banking,Sneha,Completed
ORD100238,2025-07-12 00:00:00,CUST1085,Pooja Gupta,Nagpur,Maharashtra,Grocery,Toor Dal,Nestle,4,100,12,88,0,243.2,0,UPI,Rohan,Returned
ORD100239,2026-02-08 00:00:00,CUST1030,Sneha Joshi,Khandwa,Madhya Pradesh,Beverages,Green Tea,Parle,3,60,15,51,153,116.76,36.24,Debit Card,Rohan,Completed
ORD100240,2025-11-27 00:00:00,CUST1272,Ananya Agrawal,Indore,Madhya Pradesh,Baby Care,Baby Powder,Parle,4,120,12,105.6,422.4,320.44,101.96,UPI,Neha,Completed
ORD100241,2025-07-20 00:00:00,CUST1153,Ananya Joshi,Bhopal,Madhya Pradesh,Baby Care,Baby Lotion,Patanjali,3,250,12,220,660,483.81,176.19,UPI,Amit,Completed
ORD100242,2025-10-15 00:00:00,CUST1001,Meera Agrawal,Nagpur,Maharashtra,Home Care,Toilet Cleaner,Patanjali,1,150,2,147,147,120.46,26.54,Cash,Vikas,Completed
ORD100243,2025-12-01 00:00:00,CUST1003,Aarav Sharma,Jaipur,Rajasthan,Personal Care,Soap,Nestle,5,200,10,180,900,650.4,249.6,Debit Card,Vikas,Completed
ORD100244,2025-06-17 00:00:00,CUST1289,Sneha Patel,Jaipur,Rajasthan,Grocery,Cooking Oil,ITC,4,40,0,40,160,109.6,50.4,UPI,Pooja,Completed
ORD100245,2026-03-02 00:00:00,CUST1013,Sneha Verma,Nagpur,Maharashtra,Home Care,Dishwash,Patanjali,1,150,5,142.5,142.5,109.14,33.36,Net Banking,Rohan,Completed
ORD100246,2025-04-07 00:00:00,CUST1206,Vikas Agrawal,Jaipur,Rajasthan,Beverages,Green Tea,Britannia,2,150,12,132,264,215.04,48.96,UPI,Rohan,Completed
ORD100247,2025-07-06 00:00:00,CUST1005,Neha Joshi,Mumbai,Maharashtra,Beverages,Tea,Patanjali,4,80,5,76,304,218.36,85.64,Cash,Rohan,Completed
ORD100248,2026-01-14 00:00:00,CUST1141,Arjun Singh,Nashik,Maharashtra,Grocery,Cooking Oil,Parle,5,300,2,294,1470,1060,410,Debit Card,Sneha,Completed
ORD100249,2025-09-04 00:00:00,CUST1202,Aarav Patel,Vadodara,Gujarat,Snacks,Cookies,P&G,2,250,0,250,500,438.04,61.96,Net Banking,Vikas,Completed
ORD100250,2025-12-22 00:00:00,CUST1098,Neha Verma,Jaipur,Rajasthan,Snacks,Namkeen,ITC,1,30,5,28.5,28.5,22.34,6.16,UPI,Pooja,Completed
ORD100251,2025-05-11 00:00:00,CUST1148,Kavya Verma,Nashik,Maharashtra,Baby Care,Baby Shampoo,Britannia,7,300,10,270,1890,1635.06,254.94,UPI,Neha,Completed
ORD100252,2026-02-20 00:00:00,CUST1233,Ananya Gupta,Bhopal,Madhya Pradesh,Baby Care,Baby Powder,Parle,7,300,2,294,2058,1584.94,473.06,UPI,Neha,Completed
ORD100253,2025-12-04 00:00:00,CUST1278,Arjun Patel,Jaipur,Rajasthan,Home Care,Floor Cleaner,Nestle,2,80,15,68,0,98.28,0,UPI,Vikas,Returned
ORD100254,2025-06-12 00:00:00,CUST1237,Sneha Jain,Nagpur,Maharashtra,Snacks,Cookies,Britannia,1,200,8,184,184,159.7,24.3,Debit Card,Sneha,Completed
ORD100255,2025-12-27 00:00:00,CUST1132,Pooja Mehta,Jaipur,Rajasthan,Personal Care,Shampoo,Parle,2,50,8,46,0,76.34,0,UPI,Rohan,Cancelled
ORD100256,2025-12-01 00:00:00,CUST1151,Meera Gupta,Nagpur,Maharashtra,Home Care,Dishwash,Nestle,2,40,8,36.8,73.6,53.06,20.54,Cash,Amit,Completed
ORD100257,2025-04-16 00:00:00,CUST1094,Amit Jain,Ujjain,Madhya Pradesh,Home Care,Floor Cleaner,P&G,3,40,5,38,114,82.44,31.56,Net Banking,Rohan,Completed
ORD100258,2025-10-26 00:00:00,CUST1073,Pooja Singh,Pune,Maharashtra,Snacks,Chips,Parle,1,120,5,114,114,89.41,24.59,Credit Card,Amit,Completed
ORD100259,2026-03-29 00:00:00,CUST1123,Kavya Singh,Jaipur,Rajasthan,Baby Care,Baby Soap,Nestle,2,150,5,142.5,285,219.7,65.3,UPI,Pooja,Completed
ORD100260,2025-10-31 00:00:00,CUST1256,Amit Singh,Pune,Maharashtra,Snacks,Cookies,Dabur,2,100,5,95,190,151.96,38.04,Cash,Pooja,Completed
ORD100261,2025-10-19 00:00:00,CUST1021,Vivaan Agrawal,Burhanpur,Madhya Pradesh,Baby Care,Baby Shampoo,Nestle,1,100,12,88,88,61.81,26.19,Debit Card,Pooja,Completed
ORD100262,2026-01-02 00:00:00,CUST1061,Meera Jain,Mumbai,Maharashtra,Snacks,Biscuits,ITC,4,500,5,475,1900,1487.72,412.28,Credit Card,Amit,Completed
ORD100263,2026-02-11 00:00:00,CUST1137,Rohan Verma,Vadodara,Gujarat,Snacks,Cookies,Patanjali,2,250,15,212.5,425,308.7,116.3,Credit Card,Sneha,Completed
ORD100264,2025-09-12 00:00:00,CUST1087,Pooja Gupta,Nagpur,Maharashtra,Personal Care,Face Wash,Britannia,3,200,15,170,510,409.08,100.92,UPI,Vikas,Completed
ORD100265,2025-10-26 00:00:00,CUST1126,Ananya Jain,Ujjain,Madhya Pradesh,Personal Care,Hair Oil,Parle,4,40,12,35.2,140.8,100.28,40.52,Net Banking,Neha,Completed
ORD100266,2025-05-17 00:00:00,CUST1246,Meera Verma,Mumbai,Maharashtra,Home Care,Toilet Cleaner,Dabur,1,250,8,230,230,170.71,59.29,UPI,Sneha,Completed
ORD100267,2026-03-20 00:00:00,CUST1141,Rohan Sharma,Udaipur,Rajasthan,Snacks,Biscuits,Patanjali,6,30,5,28.5,171,139.5,31.5,UPI,Vikas,Completed
ORD100268,2025-04-07 00:00:00,CUST1103,Rahul Sharma,Ahmedabad,Gujarat,Snacks,Dry Fruits,Britannia,2,30,15,25.5,51,35.84,15.16,Cash,Amit,Completed
ORD100269,2025-06-12 00:00:00,CUST1120,Vikas Sharma,Udaipur,Rajasthan,Snacks,Chips,Tata,3,250,8,230,690,590.85,99.15,UPI,Sneha,Completed
ORD100270,2025-12-27 00:00:00,CUST1139,Rahul Mehta,Surat,Gujarat,Beverages,Fruit Juice,Parle,1,120,12,105.6,105.6,82.59,23.01,Credit Card,Rohan,Completed
ORD100271,2026-02-16 00:00:00,CUST1045,Rohan Gupta,Bhopal,Madhya Pradesh,Baby Care,Diapers,Nestle,4,500,8,460,1840,1489.8,350.2,Net Banking,Rohan,Completed
ORD100272,2025-05-30 00:00:00,CUST1122,Meera Patel,Burhanpur,Madhya Pradesh,Home Care,Detergent,Parle,6,150,5,142.5,855,702.24,152.76,Debit Card,Amit,Completed
ORD100273,2026-03-23 00:00:00,CUST1295,Priya Gupta,Pune,Maharashtra,Beverages,Coffee,P&G,7,200,8,184,1288,1073.31,214.69,Cash,Vikas,Completed
ORD100274,2025-11-01 00:00:00,CUST1277,Priya Gupta,Khandwa,Madhya Pradesh,Snacks,Chips,Britannia,4,200,15,170,680,583.48,96.52,Net Banking,Vikas,Completed
ORD100275,2025-10-21 00:00:00,CUST1138,Kavya Sharma,Nashik,Maharashtra,Beverages,Coffee,Parle,3,200,10,180,540,390.42,149.58,UPI,Neha,Completed
ORD100276,2025-09-20 00:00:00,CUST1156,Rahul Jain,Nashik,Maharashtra,Personal Care,Face Wash,Parle,1,50,12,44,44,36.5,7.5,UPI,Rohan,Completed
ORD100277,2026-03-06 00:00:00,CUST1204,Aarav Khan,Nashik,Maharashtra,Personal Care,Hair Oil,ITC,7,120,12,105.6,739.2,618.94,120.26,Cash,Sneha,Completed
ORD100278,2025-11-18 00:00:00,CUST1255,Pooja Agrawal,Ujjain,Madhya Pradesh,Home Care,Glass Cleaner,P&G,6,40,12,35.2,211.2,161.76,49.44,Net Banking,Sneha,Completed
ORD100279,2025-05-31 00:00:00,CUST1163,Meera Sharma,Burhanpur,Madhya Pradesh,Grocery,Toor Dal,Parle,3,60,8,55.2,165.6,123.42,42.18,Net Banking,Rohan,Completed
ORD100280,2026-03-22 00:00:00,CUST1183,Meera Jain,Pune,Maharashtra,Baby Care,Baby Powder,Tata,3,100,12,88,0,180.42,0,UPI,Vikas,Cancelled
ORD100281,2025-08-31 00:00:00,CUST1276,Aditya Agrawal,Kota,Rajasthan,Home Care,Dishwash,ITC,5,50,5,47.5,237.5,193.6,43.9,Net Banking,Sneha,Completed
ORD100282,2025-09-17 00:00:00,CUST1166,Neha Patel,Mumbai,Maharashtra,Snacks,Chips,Tata,3,80,8,73.6,0,171.96,0,UPI,Sneha,Cancelled
ORD100283,2026-03-05 00:00:00,CUST1064,Amit Gupta,Pune,Maharashtra,Home Care,Glass Cleaner,Tata,7,200,5,190,1330,1089.83,240.17,UPI,Pooja,Completed
ORD100284,2025-12-24 00:00:00,CUST1296,Rohan Gupta,Bhopal,Madhya Pradesh,Grocery,Toor Dal,Dabur,4,40,0,40,160,128.32,31.68,Net Banking,Rohan,Completed
ORD100285,2025-06-14 00:00:00,CUST1299,Rohan Gupta,Nashik,Maharashtra,Baby Care,Baby Soap,Dabur,5,30,12,26.4,132,106.7,25.3,Cash,Neha,Completed
ORD100286,2025-11-01 00:00:00,CUST1088,Meera Mehta,Khandwa,Madhya Pradesh,Beverages,Fruit Juice,Britannia,5,300,15,255,1275,1041.3,233.7,Net Banking,Pooja,Completed
ORD100287,2025-06-03 00:00:00,CUST1298,Sneha Verma,Indore,Madhya Pradesh,Grocery,Toor Dal,ITC,4,120,10,108,432,378.04,53.96,UPI,Neha,Completed
ORD100288,2025-06-23 00:00:00,CUST1293,Sneha Mehta,Khandwa,Madhya Pradesh,Personal Care,Shampoo,ITC,2,100,2,98,196,136.22,59.78,Net Banking,Pooja,Completed
ORD100289,2025-04-13 00:00:00,CUST1036,Rahul Jain,Burhanpur,Madhya Pradesh,Baby Care,Baby Soap,P&G,4,250,15,212.5,850,640.16,209.84,Credit Card,Neha,Completed
